2.029044399935225940e+01,1.849149878589850005e+01,1.705876325563211182e+01,1.366715466293154790e+01,1.313057800695406918e+01,1.540759404421887346e+01,1.880028456405003112e+01,2.129487004216933244e+01,1.901155314911915184e+01,1.841350767814765987e+01,1.764274294193663195e+01,1.954956509037988255e+01
3.479144958047244529e+01,3.242740858829208150e+01,3.167706076525876568e+01,2.530255351013112985e+01,2.505670761617155406e+01,2.620826060958984272e+01,3.331578444731152899e+01,3.656308635973216070e+01,3.182034037280686789e+01,2.975730398516032338e+01,3.208273760986089940e+01,3.254949387519212678e+01
1.971637162606300109e+01,1.682954699210619154e+01,1.632333624865193755e+01,1.525377376354633441e+01,1.352295955424979468e+01,1.546254049926741736e+01,1.682174286290170073e+01,2.057479719076202684e+01,1.761569327182652955e+01,1.630345263599803118e+01,1.961382760707503436e+01,1.800663176534586896e+01
2.114139133488507127e+01,1.941884219072192508e+01,1.695391209155707202e+01,1.476109057594717200e+01,1.311444961966364531e+01,1.677622096927591144e+01,1.882207783997062123e+01,2.007143089168792827e+01,1.884779791890364464e+01,1.789819886133167159e+01,1.769371924123569073e+01,2.056396073517304757e+01
2.781005284601206995e+01,2.729980970154793596e+01,2.164751252375871005e+01,1.992026698644522043e+01,1.778017611286912469e+01,2.092991049152639960e+01,2.433437320938545767e+01,2.751285651035080448e+01,2.646410295987424988e+01,2.371025589046180571e+01,2.478349214264315847e+01,2.932046495113143791e+01
2.169530901982497539e+01,1.981567337428027997e+01,1.620664906498299374e+01,1.765008884174044113e+01,1.321919062890536622e+01,1.521952863504614051e+01,1.789615534452746459e+01,2.204643351621140113e+01,1.857636596703071064e+01,1.672786631165634219e+01,1.804107489549411980e+01,1.974445258740160725e+01
1.692227150198739594e+01,1.582794868735369143e+01,1.358245560912287253e+01,1.243018114122716966e+01,1.150626516432514812e+01,1.127570472957897785e+01,1.471418773614607645e+01,1.821499395068012106e+01,1.549817543484009441e+01,1.318542928051113883e+01,1.532006572497340535e+01,1.611681501987833443e+01
1.744308162054030475e+01,1.469786440870108990e+01,1.338183720034039581e+01,1.207180223876300396e+01,1.257056189199850316e+01,1.360395059471573731e+01,1.481428582518556247e+01,1.625104817338843333e+01,1.662047526228111849e+01,1.344957140793297690e+01,1.504362916658981852e+01,1.893739373536212156e+01
2.693629380893452208e+01,2.680142161189115058e+01,2.586128802647998981e+01,2.070773290042252768e+01,1.705955755374005989e+01,2.015481199105911969e+01,2.768021382927238960e+01,3.038766881248384166e+01,2.735642509464311800e+01,2.177568729680428561e+01,2.749657404634261937e+01,3.069394085044866927e+01
1.635657963785772040e+01,1.599376201275421572e+01,1.423504120646325610e+01,1.242704137602170711e+01,1.085430855112724124e+01,1.166126528458107003e+01,1.369623997385261838e+01,1.637051114922213912e+01,1.416311245757595749e+01,1.434086467262968334e+01,1.614797580864246740e+01,1.684342866763118352e+01
3.365016419917306223e+01,3.217782541001921714e+01,2.815559568257340217e+01,2.831656471409373310e+01,2.573071105140439840e+01,2.982936123096333247e+01,3.318230951635948855e+01,3.959435840832834685e+01,3.613702326818599175e+01,2.942672788477602452e+01,3.607661090417523297e+01,3.574073109269038895e+01
1.879756480353592352e+01,1.849627763106407485e+01,1.576754264645977699e+01,1.507787046342179771e+01,1.334931723189192176e+01,1.488163152637259401e+01,1.753122721796797734e+01,1.978363287523109548e+01,1.830736909728306472e+01,1.647717515252688969e+01,1.776112427624676471e+01,1.769169466870562957e+01
2.950172645959505857e+01,2.481784424742890849e+01,2.485306159216468558e+01,2.287564216357620239e+01,1.933293757937732238e+01,2.193187965395119932e+01,2.898051998703473586e+01,3.101017402444211157e+01,2.878253814038268743e+01,2.568039084836535935e+01,2.450139877880834405e+01,2.696119959388060039e+01
2.005559972184457251e+01,1.735820517650695649e+01,1.654699330512348254e+01,1.464592872660002953e+01,1.343102048612494670e+01,1.570078298035640962e+01,1.907505952716333297e+01,2.003409563403238636e+01,1.946604319695447316e+01,1.639460208613472147e+01,1.973786325457280100e+01,1.823883604784645485e+01
1.998099406668635680e+01,1.730866825176882884e+01,1.489685566579453990e+01,1.290462763260301315e+01,1.215951498555621590e+01,1.289749610674257241e+01,1.566882537432113409e+01,1.874539834545678829e+01,1.686674758803903273e+01,1.578217182234562088e+01,1.823178322850899846e+01,1.843369905935919562e+01
2.636953769824837224e+01,2.183473357722020580e+01,2.256584718937772394e+01,1.907251962546310864e+01,1.894911027214918775e+01,2.072006224553507181e+01,2.389400079931147403e+01,2.399407092804971242e+01,2.549693751264603847e+01,2.292111892123274330e+01,2.228649146241436796e+01,2.488702275402120989e+01
3.498365026853409887e+01,2.838389716832847043e+01,2.983786388734066364e+01,2.440931758779235494e+01,2.021021735270186781e+01,2.634847684922752720e+01,2.952453637434708256e+01,3.321967899081935371e+01,2.794211076671733451e+01,2.479764242548635167e+01,3.112677330410600618e+01,3.314483954060637672e+01
2.279739119963528893e+01,2.171900448202232425e+01,1.919575601624358185e+01,1.569232825562192168e+01,1.450372612893587387e+01,1.814655164960658240e+01,2.162136208319726904e+01,2.263222936273972508e+01,1.951130956495038049e+01,1.791067420337128624e+01,2.146551173069646623e+01,2.395050343617617727e+01
2.444409451206343320e+01,2.300547832877736809e+01,2.074519250144764726e+01,1.648353362597261196e+01,1.551621072470176266e+01,1.649516086843777529e+01,2.051713807530604683e+01,2.537921329456186470e+01,2.154687116728590368e+01,1.983411683900930456e+01,2.027107630178248954e+01,2.274646424784718590e+01
2.905196427057833475e+01,2.649551104696041648e+01,2.629670283464656322e+01,2.191167457153057185e+01,2.101301922805604860e+01,2.099764830349453604e+01,2.613287711574839989e+01,2.932400723528323283e+01,2.869603075026348549e+01,2.649057955413627141e+01,2.782716352843353036e+01,3.037578506993501648e+01
3.240796235743228948e+01,2.567756032586149573e+01,2.502462073599871673e+01,2.474417199714640248e+01,2.110369848568086582e+01,2.250418736673058717e+01,3.073653409367403810e+01,3.270636572458902691e+01,2.709383029277796950e+01,2.659709406557745837e+01,2.897511749684189297e+01,3.040233536281085591e+01
2.319194070607138158e+01,2.115708498633518531e+01,2.032015692164625165e+01,1.766361915844828445e+01,1.693820547696689971e+01,1.847558033134942690e+01,1.996185076396946911e+01,2.449384681641354788e+01,2.084077866314741456e+01,2.022348805143616346e+01,2.262725779466179432e+01,2.254327104249068725e+01
2.091803862826531812e+01,1.814382253919801258e+01,1.600913119827902875e+01,1.544044811207571755e+01,1.368114544758297235e+01,1.739327486736377537e+01,1.913422671165131206e+01,2.039775627910944777e+01,1.965306021069399378e+01,1.613723873707977319e+01,2.112763972217101482e+01,2.166962995791957880e+01
2.596707979416749268e+01,2.115614620254649125e+01,2.021705323821000633e+01,1.824431106004296410e+01,1.753200603749554176e+01,1.668233769159338209e+01,2.174671449084770458e+01,2.708584112019161338e+01,2.253504426072711198e+01,2.010606763084382820e+01,2.092671865519263719e+01,2.705089568674700473e+01
2.057605501355526911e+01,2.185395798131700573e+01,1.998642465244545363e+01,1.619554852161233782e+01,1.569463872735942722e+01,1.568094220693231833e+01,1.985043603795433853e+01,2.407157694440121887e+01,2.238602102403118721e+01,1.937903476401255887e+01,2.089277664835309878e+01,2.121007452256295167e+01
2.416197427980317514e+01,2.241320334362642797e+01,2.085973340185660874e+01,1.922774811065692901e+01,1.722983307543466935e+01,1.924620380678507559e+01,2.300248679842745503e+01,2.652683236833391689e+01,2.584794116461213775e+01,2.109071416082701234e+01,2.641632704904257878e+01,2.845218496339250080e+01
1.570527242026384407e+01,1.632512217980475100e+01,1.424671248309417315e+01,1.280179713512685069e+01,1.098513431544963836e+01,1.263649340248245956e+01,1.512350897529058180e+01,1.697863086043076564e+01,1.583617878223760478e+01,1.452666257890312984e+01,1.554135103958917696e+01,1.759073438096311293e+01
2.431340606484182842e+01,2.262680966696513352e+01,2.321856223875159486e+01,1.894716494135865048e+01,1.579549899651392764e+01,1.828421709950802310e+01,2.268266593855954483e+01,2.858826943605510351e+01,2.436060470654849297e+01,2.371620257965488676e+01,2.437079411525061090e+01,2.608442441037178483e+01
1.870637530673646509e+01,1.818996752911444403e+01,1.502345391796882446e+01,1.573342653794387047e+01,1.380669320469954897e+01,1.404086766491452387e+01,1.942401189596875000e+01,2.069398406586768502e+01,1.840347196108519157e+01,1.496698927770786725e+01,1.773351685903136854e+01,1.945397262877207467e+01
2.993757511171960317e+01,2.655797271246686719e+01,2.781662188616931175e+01,2.192884626028158479e+01,2.148393124373948737e+01,2.579276374832674534e+01,3.117457070313600909e+01,3.022351311325501655e+01,3.103159405162632112e+01,2.372382115331668828e+01,2.619684194970590241e+01,3.227816394090878305e+01
1.916658749254222016e+01,1.764760710931235366e+01,1.662762580150619129e+01,1.386369817619423550e+01,1.237574744163653762e+01,1.472894631946247124e+01,1.897590203164229550e+01,2.017006608497763764e+01,1.732579873393128267e+01,1.618733443533514560e+01,1.686825276566604259e+01,1.802336677345320481e+01
2.092170831708362400e+01,1.730020193703708031e+01,1.543827608530100903e+01,1.542075076077427553e+01,1.351309804126888636e+01,1.524719981001476654e+01,1.716771892355934170e+01,1.874327592620826977e+01,1.713834192005393575e+01,1.542502915785225603e+01,1.871727375090242163e+01,2.118040249965931565e+01
2.878422382469117835e+01,2.672784362000369995e+01,2.251981823737955324e+01,2.129791195182565389e+01,1.783013420781995606e+01,2.076662416340266759e+01,2.515986419830787213e+01,2.576806772750995478e+01,2.468230645648523236e+01,2.508651197479633410e+01,2.398281650490250172e+01,2.553069270367562993e+01
2.381146549937431445e+01,2.347692260988583612e+01,2.050276399931508564e+01,1.881131156154239292e+01,1.513560051436626708e+01,1.858610252646082728e+01,2.140523935031507818e+01,2.582403142955734410e+01,2.276228042974177512e+01,1.895646033411701126e+01,2.025639153623339084e+01,2.199145693855425421e+01
4.649116344797290878e+01,4.169344403412153355e+01,4.092719688180153526e+01,3.578403092636029470e+01,3.032357454356331061e+01,3.327812743092865588e+01,4.048047007942101772e+01,5.119860091188699158e+01,4.149771521013456521e+01,4.097189728641208717e+01,4.645986208388630700e+01,4.880715440363957924e+01
1.584692887132857031e+01,1.326014846993931684e+01,1.344393329562553774e+01,1.027431090374097167e+01,9.071623424610077535e+00,1.143974706576756972e+01,1.475203206037167192e+01,1.569707522281080081e+01,1.240373740761059906e+01,1.177618844986269053e+01,1.471811934006990974e+01,1.405363600411239133e+01
2.631100447495019878e+01,2.431918848365591401e+01,2.073962021382029164e+01,1.825799080268058461e+01,1.644114664511112878e+01,1.766244685073005982e+01,2.461264972945568630e+01,2.466418719519219493e+01,2.458099457853112568e+01,1.912145920253053077e+01,2.506424176054894204e+01,2.462758629011771916e+01
3.076657478293027381e+01,2.814186467529608748e+01,2.957597337582272701e+01,2.617608132965640877e+01,2.391299687959162057e+01,2.336686272511114026e+01,2.812666528146052158e+01,3.388358875928260971e+01,3.030969179785521561e+01,2.797342981101874315e+01,3.405526527265966763e+01,3.701022406915334528e+01
2.205620704456733350e+01,1.962946400839049232e+01,1.639611368559821258e+01,1.493063646680784551e+01,1.364313642035136276e+01,1.620239225547603823e+01,1.697275819829113530e+01,1.995682056025005124e+01,1.702441461487962115e+01,1.693585635091816854e+01,2.005690477418427875e+01,2.140845814027406036e+01
1.734293538174879501e+01,1.841339060807980132e+01,1.579596923458514368e+01,1.240905193526140415e+01,1.162938207251710132e+01,1.309763564007212722e+01,1.536442748721111329e+01,2.002804030591105544e+01,1.673972104838048836e+01,1.649435683862943947e+01,1.621502666823661798e+01,1.696653988294236015e+01
1.846572233210459046e+01,1.570059538351707218e+01,1.542423212989118930e+01,1.509091371608791299e+01,1.242539149647921981e+01,1.424509640808854982e+01,1.584583509003569368e+01,1.686724792297416542e+01,1.568988092792648636e+01,1.577230044671399334e+01,1.563612863753594695e+01,1.810065279257337068e+01
1.500977626219200367e+01,1.331912107669261225e+01,1.155108514903139927e+01,1.064142103148767404e+01,1.075595356927295576e+01,1.153795863663638244e+01,1.361171856732717522e+01,1.341259557892734122e+01,1.496407062148358413e+01,1.280874065230965897e+01,1.312369201404135666e+01,1.598814833328833807e+01
3.438818874437232154e+01,3.341438047859113425e+01,3.093108978639377327e+01,2.558860217713981555e+01,2.639415318227579732e+01,2.844568781757942233e+01,3.350577716266342776e+01,3.382567688722420485e+01,3.016729790345792850e+01,2.902796910594499380e+01,3.480004429247281195e+01,3.446695843459325204e+01
2.200602915990015163e+01,2.092627939880835086e+01,1.676777003685563017e+01,1.698182553475892220e+01,1.336742631457450159e+01,1.789827306302866106e+01,1.996740322506338217e+01,2.030792188075874094e+01,1.938295654073982632e+01,1.787934970976693805e+01,2.104731454865671836e+01,2.289624952785440115e+01
2.154307848980055340e+01,1.779306694316843362e+01,1.633579328766933969e+01,1.451948616203641151e+01,1.426437203412185362e+01,1.699551990702792637e+01,1.905965336374412900e+01,1.964205528913710097e+01,1.953960910600909173e+01,1.865428187313493424e+01,2.024913951766888331e+01,2.267886655067537660e+01
1.217830122957140127e+01,1.096729995870562746e+01,1.142709087100175580e+01,9.859503473531772144e+00,8.174988451860121685e+00,1.002158882873867185e+01,1.241863454285663160e+01,1.303746801958231316e+01,1.212135500112485076e+01,1.035537886717776246e+01,1.177278012247432315e+01,1.280598106889795851e+01
1.676850908328096779e+01,1.534789917825704997e+01,1.393360474401788807e+01,1.060806824560004813e+01,1.097310701989831827e+01,1.236621748591841019e+01,1.488347793608193470e+01,1.648072812777643747e+01,1.535366586323589821e+01,1.298680120618495515e+01,1.437668168637028465e+01,1.450053602727791358e+01
3.655239826052626029e+01,3.527578543455000926e+01,3.292330692886451260e+01,2.647063036878844144e+01,2.313347068613723678e+01,2.897242281385243245e+01,3.087615661504817766e+01,3.500359890548695319e+01,3.106264957712271979e+01,2.909804137007836289e+01,3.210684225072009212e+01,3.656958974696819098e+01
2.588142060095906416e+01,2.600854965959609899e+01,2.204204136595347663e+01,2.068239209707613213e+01,1.620476866518671244e+01,1.871066508470424594e+01,2.517945738615893347e+01,2.403614267624626777e+01,2.413245978218215271e+01,2.243473858486449757e+01,2.469165007840845050e+01,2.387844047551007876e+01
3.298474134561564597e+01,3.220728309079755292e+01,2.650052177702978184e+01,2.665371262828935883e+01,2.392252323111312151e+01,2.812380015953278090e+01,2.953207252704399366e+01,3.642557519460821425e+01,3.147871261472168314e+01,2.778001914141488982e+01,2.898364017173602747e+01,3.581251147673470570e+01
3.118833683978934346e+01,2.940768062467957833e+01,2.503912980899301033e+01,2.618440487607625755e+01,2.312233612653338710e+01,2.584977007547598404e+01,2.897316263679647363e+01,3.077754508425371682e+01,3.101425529049410912e+01,2.741884949615221956e+01,2.824155952316455753e+01,3.415219823586085823e+01
1.960590847277298110e+01,1.717379228048763551e+01,1.559101682376478415e+01,1.459513830751047259e+01,1.119446572827209962e+01,1.356479998361201567e+01,1.793451043563888092e+01,1.665729800140661254e+01,1.702007043241155770e+01,1.513228197496822247e+01,1.664769958786536108e+01,1.855813299148151430e+01
5.425561808015456933e+01,4.838750251698073157e+01,3.793944457153822469e+01,4.011547747177522893e+01,3.148008036420197087e+01,3.654953877365248616e+01,4.544858210263965503e+01,4.977186006096366100e+01,4.520536675242615132e+01,4.527743667865768629e+01,4.768619979870707226e+01,5.127338425998588178e+01
3.936574162765663232e+01,4.285899014041015676e+01,3.900220699265806701e+01,3.426374508027475940e+01,2.599688019382142201e+01,2.957257347506679324e+01,3.747623318322163755e+01,4.007095259025345513e+01,3.885317033506935047e+01,3.909761718930040075e+01,3.943392058741716255e+01,3.905046385539953491e+01
1.946793017599036091e+01,1.695700341504990760e+01,1.538727898629344004e+01,1.457949889162051704e+01,1.295926281557991544e+01,1.614074083355683698e+01,2.042795711736603792e+01,1.982800795435806052e+01,1.839089144848864166e+01,1.812975124618418832e+01,1.779110157832288408e+01,1.895357222074299841e+01
8.847155089016256468e+00,6.887915592263709641e+00,7.051188837216185945e+00,6.274540349357359048e+00,5.339297834113588159e+00,5.968617864611914570e+00,7.986826426606683071e+00,7.580072946676605028e+00,7.176194059801663805e+00,7.206474622230097715e+00,7.648169268272777543e+00,7.648765911190072764e+00
2.331295622328845951e+01,1.942983510078426690e+01,1.923157941674814708e+01,1.717797044985186616e+01,1.479778222682790201e+01,1.622536038430738614e+01,2.175700499796832688e+01,2.011986972304105237e+01,2.074690838557346950e+01,1.693341505060643470e+01,1.921071957001275621e+01,2.082908929268879916e+01
